"Country","Sex","Age","Year","Variable","Prevalence or proportion","Lower limit of 95% credible interval","Upper limit of 95% credible interval","Posterior standard deviation"
"Albania","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.28530705608092,0.179410808052523,0.406954526249319,0.0573927605515892
"Algeria","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.402982098322032,0.285907690116234,0.52947758588423,0.0622540745214619
"American Samoa","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.448242930743169,0.26240571617264,0.630955459075843,0.0954505115585289
"Andorra","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.619415105505304,0.371460156887306,0.821817993083859,0.115157398754933
"Angola","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.390702243235658,0.203453040585117,0.607649607249333,0.10317240212982
"Antigua and Barbuda","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.532953820434111,0.29721214308806,0.763479508876086,0.120510678746763
"Argentina","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.524556030518657,0.409533920820203,0.635775601991162,0.0579972070658981
"Armenia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.355704156297777,0.227418241274712,0.487917986789008,0.0668503487186423
"Australia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.576948712709607,0.471738288887282,0.670550477456934,0.0508849429255522
"Austria","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.616579490182567,0.378195678703415,0.825679399597596,0.114397714755483
"Azerbaijan","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.465204177006656,0.335988748822859,0.595782249247588,0.0667210440871967
"Bahamas","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.572101866485398,0.402992549498688,0.736125082221909,0.085324733817729
"Bahrain","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.469786214796923,0.248747702574255,0.696031424473678,0.116464128440303
"Bangladesh","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.448420099306363,0.347869628037981,0.54881537183908,0.0510360647910059
"Barbados","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.617289558492492,0.445488843022045,0.772768741996019,0.0840332228446745
"Belarus","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.606420833042534,0.465117614463417,0.734471120532488,0.0674914145019519
"Belgium","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.619993021305475,0.502575201696534,0.726987084217946,0.0565621293965954
"Belize","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.470530242435207,0.2831901222492,0.669361714298267,0.0972925255105538
"Benin","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.2830621538249,0.195673632586161,0.381730752080727,0.0470855440338105
"Bermuda","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.533269713422328,0.293410568853073,0.766064077936388,0.12286270511293
"Bhutan","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.407124600287937,0.304210847183467,0.514792001038666,0.0549418472308626
"Bolivia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.510096838273927,0.269168641552483,0.74965195567331,0.125743131780256
"Bosnia and Herzegovina","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.481657533896061,0.322736546878238,0.642550098776341,0.0803246169399601
"Botswana","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.497945970743831,0.344494999570717,0.650474008758882,0.0788608166071035
"Brazil","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.617781592035635,0.524176293102287,0.7076015250681,0.0474052899568816
"Brunei Darussalam","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.617970115309941,0.486494342823576,0.740308158073644,0.0650201361772111
"Bulgaria","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.568110651300325,0.322748853778372,0.795500815890978,0.122036199136751
"Burkina Faso","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.293961862252514,0.164051470993172,0.447366891295494,0.0729512113422598
"Burundi","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.327177732933673,0.141254930381224,0.56128064308896,0.10919627240424
"Cabo Verde","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.408053748291753,0.293288562249211,0.528533520680396,0.0599506541389999
"Cambodia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.40523222581106,0.242195667703969,0.580690982452565,0.0869118842216291
"Cameroon","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.296082980359016,0.174102723023956,0.439166226923139,0.0673713205617204
"Canada","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.800819222507753,0.731419841296013,0.861500790367292,0.0329467241200604
"Central African Republic","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.249766558439225,0.14619714645803,0.368583423546461,0.0569502285152263
"Chad","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.333271551214594,0.157344633565055,0.535972903189723,0.0975288475626218
"Chile","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.637019349600836,0.512583463984854,0.754285465841652,0.0613049958851215
"China","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.477343946210736,0.374200521259187,0.577883000127412,0.050661273656897
"Colombia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.602756534248727,0.46331089838122,0.733504171169033,0.0699168189863409
"Comoros","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.314631324156286,0.17571289597062,0.478787483117528,0.0780260564264
"Congo","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.308689992137214,0.133398873212327,0.517941222971464,0.100742246757619
"Cook Islands","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.540239771320567,0.385498739596029,0.693013763337406,0.0788803228884924
"Costa Rica","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.717841086216137,0.602114408430576,0.825631746562433,0.0561578641534052
"Cote d'Ivoire","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.316519993214064,0.160963370434936,0.505165802696534,0.0888057371397889
"Croatia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.703478076767756,0.542678472047939,0.838255786713993,0.0769590805488051
"Cuba","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.633063222587171,0.455703794774666,0.784516614222614,0.0832434958073107
"Cyprus","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.618469942478053,0.388389523350497,0.817656006021465,0.111926459906133
"Czech Republic","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.694900903347803,0.593290229255182,0.791234938635763,0.0503527087219257
"Denmark","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.541279678159947,0.414397398127413,0.667807575736956,0.0645934492059583
"Djibouti","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.32881627062085,0.13825253693319,0.559785665105241,0.109705615055628
"Dominica","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.47732293977273,0.290018853118635,0.670584513542067,0.0973325475349327
"Dominican Republic","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.605978190829775,0.438214286804605,0.758559626790117,0.0808275703736769
"DR Congo","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.346563031818536,0.173082376248368,0.546348067215206,0.0960054280464439
"Ecuador","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.506924567050011,0.390266835710893,0.618145683513289,0.0584305503968115
"Egypt","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.438067361691621,0.328627747346877,0.544658227141612,0.0554212786927333
"El Salvador","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.611958278201906,0.466096884374433,0.748072610756884,0.0728756118026483
"Equatorial Guinea","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.341517868498603,0.136109467899803,0.584424535513777,0.116659998891606
"Eritrea","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.332769428601132,0.185365346160342,0.500209728896457,0.0806146720690569
"Estonia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.471371529953564,0.305828808432979,0.637326611222706,0.0845566709205484
"Ethiopia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.300572735492566,0.183753601513098,0.433230756764704,0.0646633558493818
"Fiji","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.453116149895619,0.279272803209691,0.628404751605146,0.0899983541926721
"Finland","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.658954647849615,0.556356146026776,0.754487945856911,0.0506665560723401
"France","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.621833060053949,0.49939559359733,0.734479529352449,0.0599725638637232
"French Polynesia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.392398616944095,0.232902708000903,0.569289298181547,0.0875958184059784
"Gabon","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.325910941817364,0.170908386635888,0.509258717050067,0.0870197835628866
"Gambia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.355634725970962,0.204181069043548,0.527702135569501,0.083305118490943
"Georgia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.601351979402289,0.473680093704133,0.720050216556048,0.0637691412506182
"Germany","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.72197910254522,0.588024862574365,0.838634138068095,0.0641135774948386
"Ghana","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.377786860076131,0.261760037167797,0.51237618513398,0.0646180355238556
"Greece","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.593047051731469,0.492426123419318,0.689176759626374,0.0511767815588667
"Greenland","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.502522234209733,0.33001382116167,0.679858220556307,0.0899277257812975
"Grenada","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.530420191912189,0.352903219171437,0.703642882587066,0.0901228786747589
"Guatemala","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.484594436879894,0.327657064124137,0.641331592513486,0.0810975270692997
"Guinea","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.310089714770818,0.162902524424018,0.479876034429204,0.0820147056590243
"Guinea Bissau","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.340555574582473,0.144573674277442,0.580803519954883,0.112123867594083
"Guyana","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.547514885088429,0.391725843033742,0.695220911478513,0.0773037647736462
"Haiti","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.430284980264455,0.297183461590386,0.567994750479805,0.0682937398626737
"Honduras","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.561051569393145,0.342633597753809,0.768616106495568,0.10965444911961
"Hungary","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.518861313442943,0.327465077983839,0.706874714703227,0.0982985137773637
"Iceland","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.828254243368467,0.722307295165399,0.911327215054394,0.0486933950807648
"India","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.316737741228141,0.234164734078268,0.405587371941892,0.0437504784246488
"Indonesia","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.290111043006541,0.203090049473065,0.386704230000359,0.0478640092479959
"Iran","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.490077301287561,0.423130645776335,0.558639453502455,0.0353667053946594
"Iraq","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.558759169136471,0.411824645135733,0.698814697409388,0.0739229519491779
"Ireland","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.475453137791246,0.318030858735881,0.643795147436033,0.0827352698552371
"Israel","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.605442865178899,0.47935196915135,0.720757091026498,0.0610323179995315
"Italy","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.592614203524672,0.492437082299821,0.685792088199046,0.0494720604546781
"Jamaica","Men","Age-standardised (30-79 years)",2019,"Proportion detected/Aware among hypertension",0.510144099151502,0.341426840332978,0.676438245245796,0.0839972468248156
